1	0
48.567	-93.4
47.933	-124.56700000000001
47.467	-122.31700000000001
46.567	-120.55
47.49	-117.589
48.317	-114.25
46.917	-114.1
48.6	-112.367
48.217	-106.617
48.266999999999996	-101.28299999999999
46.77	-100.77
46.933	-96.81700000000001
47.467	-111.383
45.7	-118.833
47.05	-109.45
46.833	-92.21700000000001
46.467	-84.35
46.433	-105.883
44.867	-91.48299999999999
46.867	-68.033
46.967	-122.9
46.6	-111.96700000000001
44.483000000000004	-88.133
44.733000000000004	-85.583
45.8	-108.55
46.15	-123.883
45.55	-94.05
44.367	-84.68299999999999
45.6	-122.617
44.05	-103.05
44.4	-98.21700000000001
43.62	-116.21
44.383	-100.28299999999999
44.883	-93.23299999999999
45.067	-83.583
44.766999999999996	-106.96700000000001
44.467	-73.15
43.52	-119.02
43.65	-70.3
44.9	-123.0
44.25	-121.167
44.933	-74.85
43.583	-96.75
43.2	-71.5
42.917	-112.56700000000001
42.817	-108.73299999999999
44.05	-123.07
43.117	-77.683
43.417	-124.25
43.9	-92.5
43.867	-91.25
43.117	-76.1
43.13	-89.33
42.9	-106.46700000000001
43.15	-93.333
43.167	-86.23299999999999
41.46	-109.44
42.883	-85.51700000000001
42.967	-83.75
42.217	-83.35
42.95	-87.9
42.75	-73.8
42.933	-78.733
41.867	-103.6
42.783	-84.583
42.19	-122.7
41.117	-100.667
41.983000000000004	-97.43299999999999
42.266999999999996	-71.883
42.383	-96.383
42.55	-92.4
42.083	-80.183
42.367	-71.017
42.2	-75.983
41.317	-95.9
40.967	-98.31700000000001
42.2	-89.1
41.933	-72.683
40.9	-117.8
41.467	-90.51700000000001
41.983000000000004	-87.917
41.8	-78.633
40.833	-115.8
41.533	-93.667
41.7	-86.333
41.25	-76.917
41.15	-104.8
40.983000000000004	-124.1
39.483000000000004	-119.76700000000001
41.583	-83.8
41.4	-81.85
41.717	-71.433
40.77	-111.97
41.0	-85.2
41.333	-75.733
41.25	-80.667
41.183	-73.15
40.5	-80.233
40.65	-73.8
40.717	-74.183
39.65	-106.917
40.667	-89.68299999999999
39.367	-101.7
40.817	-82.51700000000001
40.917	-81.433
40.65	-75.45
40.13	-105.24
39.3	-114.85
39.9	-84.21700000000001
39.983000000000004	-82.883
39.717	-86.26700000000001
40.217	-76.85
39.067	-95.633
39.3	-94.71700000000001
38.817	-92.21700000000001
39.85	-89.68299999999999
39.133	-108.53299999999999
38.75	-90.367
38.883	-79.85
39.867	-75.233
38.5	-121.5
39.667	-75.6
39.45	-74.567
38.283	-104.5
38.98	-77.47
38.067	-117.083
39.05	-84.667
38.383	-81.583
38.817	-104.71700000000001
37.65	-97.43299999999999
39.167	-76.683
37.766999999999996	-99.96700000000001
37.7	-113.1
38.383	-82.55
38.05	-87.53299999999999
37.617	-122.4
38.183	-85.73299999999999
37.433	-105.867
38.033	-84.6
37.233000000000004	-93.383
37.333	-79.2
36.9	-76.2
37.516999999999996	-77.317
35.133	-111.667
37.317	-79.967
36.783	-119.71700000000001
35.183	-103.6
34.99	-101.9
36.467	-82.4
34.65	-112.417
35.04	-106.62
36.083	-115.15
36.2	-95.883
36.117	-86.68299999999999
35.067	-89.98299999999999
35.817	-83.98299999999999
35.867	-78.783
35.383	-97.6
36.1	-79.95
35.433	-119.05
35.033	-85.2
34.85	-116.8
34.917	-120.46700000000001
33.667	-101.81700000000001
35.333	-94.367
34.75	-92.23299999999999
35.266999999999996	-75.55
35.433	-82.53299999999999
35.217	-80.95
34.9	-82.21700000000001
34.65	-86.78299999999999
34.266999999999996	-77.9
33.983000000000004	-98.5
32.47	-99.71
33.95	-81.117
33.933	-118.4
33.95	-83.333
33.633	-84.43299999999999
33.833	-118.167
32.9	-97.01700000000001
32.9	-80.033
33.45	-111.98299999999999
33.567	-86.75
33.367	-81.96700000000001
32.333	-88.75
32.733000000000004	-117.167
32.45	-93.81700000000001
32.317	-90.083
32.133	-110.95
31.77	-106.5
32.683	-83.65
32.3	-86.4
32.516999999999996	-84.95
31.95	-102.18299999999999
30.533	-91.15
32.117	-81.2
31.233	-94.75
31.35	-100.5
31.616999999999997	-97.23299999999999
30.683000000000003	-88.25
30.116999999999997	-93.23299999999999
30.38	-84.37
30.5	-81.7
30.29	-97.74
30.0	-95.367
30.0	-90.25
29.95	-94.01700000000001
29.533	-98.46700000000001
28.866999999999997	-96.93299999999999
29.183000000000003	-81.067
28.433000000000003	-81.333
27.88	-97.63
26.683000000000003	-80.1
25.9	-97.43299999999999
24.55	-81.75
25.816999999999997	-80.3
